Unique Specimen Number,Label Date,Site,Display Date,Station,Collection Method,Specimen Kind ,Genus,Subgenus,Species,Subspecies,New record,Label Name,Short label name,Sex,Voucher Specimen,Questionable or Incomplete Identification,Broken Specimen,Entered by,Entered Date,NOTES,Count
5899,20190331,BPF,30-Mar-15,BPF2,T,P,Lasioglossum,Dialictus,pacatum,NA,N,Lasioglossum (Dialictus) pacatum,Lasioglossum pacatum,F,N,N,N,WRP,42319,corrected from L. (Evylaeus) [EAS 20220224]; [WSU May2023]; det. JGardner [WRP 20230523],1
5900,20190331,BPF,30-Mar-15,BPF2,T,P,Lasioglossum,Dialictus,nevadense,NA,N,Lasioglossum (Dialictus) nevadense,Lasioglossum nevadense,F,N,N,N,WRP,42319,NA,1
5901,20190331,BPF,30-Mar-15,BPF2,T,P,Lasioglossum,Dialictus,nevadense,NA,N,Lasioglossum (Dialictus) nevadense,Lasioglossum nevadense,F,Y,N,N,WRP,42319,[WSU May2023]; det. JGardner [WRP 20230523],1
5902,20190331,BPF,30-Mar-15,BPF3,T,P,Osmia,Melanosmia,giliarum,NA,N,Osmia (Melanosmia) giliarum,Osmia giliarum,M,N,N,N,WRP,42319,"""For verification_ pinned_ entered from pinned spec.""",1
5903,20190331,BPF,30-Mar-15,BPF3,T,P,Lasioglossum,Hemihalictus,inconditum,NA,N,Lasioglossum (Hemihalictus) inconditum,Lasioglossum inconditum,F,N,N,N,WRP,42319,"""For verification_ pinned_ entered from pinned spec.""  Corrected from msp. BS0014 [EAS 20211019]_ sent to Dr. Gibbs [WRP 20220222]_ corrected from L. (Evylaeus) sp._ det J Gibbs [WRP 20230310]",1
5904,20190331,BPF,30-Mar-15,BPF3,T,P,Lasioglossum,Dialictus,nevadense,NA,N,Lasioglossum (Dialictus) nevadense,Lasioglossum nevadense,F,N,N,N,WRP,42319,"""For verification_ pinned_ entered from pinned spec.""; corrected from L. (Dialictus) laevissimum [WRP 20230501]",1
5905,20190331,BPF,30-Mar-15,BPF5,T,P,Andrena,Thysandrena,candida,NA,N,Andrena (Thysandrena) candida,Andrena candida,M,N,N,N,WRP,42319,[BBSL Jan2023]_ corrected from Callandrena to A. (Thysandrena) candida_ per H Ikerd [WRP 20230201],1
5906,20190331,BPF,30-Mar-15,BPF5,T,P,Andrena,Thysandrena,candida,NA,N,Andrena (Thysandrena) candida,Andrena candida,M,N,N,N,WRP,42319,[BBSL Jan2023]_ corrected from Callandrena to A. (Thysandrena) candida_ per H Ikerd [WRP 20230201],1
5907,20190331,BPF,30-Mar-15,BPF5,T,P,Andrena,NA,sp.,NA,N,Andrena sp.,Andrena sp.,M,N,N,N,WRP,42319,[BBSL Jan2023] H Ikerd suggests (Thysandrena) w-scripta_ but many characters differ_ esp. terminalia. Ran it through LaBerge with little success. [WRP 20230206],1
5908,20190331,BPF,30-Mar-15,BPF5,T,P,Andrena,Thysandrena,candida,NA,N,Andrena (Thysandrena) candida,Andrena candida,M,N,N,N,WRP,42319,[BBSL Jan2023]_ corrected from Callandrena to A. (Thysandrena) candida_ per H Ikerd [WRP 20230201],1
5909,20190331,BPF,30-Mar-15,BPF5,T,P,Osmia,Osmia,lignaria,NA,N,Osmia (Osmia) lignaria,Osmia lignaria,F,N,N,N,WRP,42319,NA,1
5910,20190331,BPF,30-Mar-15,BPF5,T,P,Osmia,Osmia,lignaria,NA,N,Osmia (Osmia) lignaria,Osmia lignaria,F,N,N,N,WRP,42319,NA,1
5911,20190331,BPF,30-Mar-15,BPF5,T,P,Osmia,Osmia,lignaria,NA,N,Osmia (Osmia) lignaria,Osmia lignaria,M,N,N,N,WRP,42319,NA,1
5912,20190331,BPF,30-Mar-15,BPF5,T,P,Osmia,Osmia,lignaria,NA,N,Osmia (Osmia) lignaria,Osmia lignaria,M,N,N,N,WRP,42319,NA,1
5913,20190331,BPF,30-Mar-15,BPF5,T,P,Osmia,Osmia,lignaria,NA,N,Osmia (Osmia) lignaria,Osmia lignaria,M,N,N,N,WRP,42319,NA,1
5914,20190331,BPF,30-Mar-15,BPF5,T,P,Nomada,Nomada,msp. 2023C_CABS,NA,N,Nomada (Nomada) msp. 2023C_CABS,Nomada msp. 2023C_CABS,F,N,N,N,WRP,42319,[BBSL Jan2023]; corrected from msp. 2023A [WRP 20240104],1
5915,20190331,BPF,30-Mar-15,BPF5,T,P,Nomada,NA,msp. 2023C_CABS,NA,N,Nomada msp. 2023C_CABS,Nomada msp. 2023C_CABS,F,N,N,N,WRP,42319,corrected from msp. 2023A [WRP 20240104],1
5916,20190331,BPF,30-Mar-15,BPF5,T,P,Nomada,NA,msp. 2023C_CABS,NA,N,Nomada msp. 2023C_CABS,Nomada msp. 2023C_CABS,F,N,N,N,WRP,42319,corrected from msp. 2023A [WRP 20240104],1
5917,20190331,BPF,30-Mar-15,BPF5,T,P,Nomada,NA,msp. 2023C_CABS,NA,N,Nomada msp. 2023C_CABS,Nomada msp. 2023C_CABS,F,N,N,N,WRP,42319,corrected from msp. 2023A [WRP 20240104],1
5918,20190331,BPF,30-Mar-15,BPF5,T,P,Nomada,NA,msp. 2023C_CABS,NA,N,Nomada msp. 2023C_CABS,Nomada msp. 2023C_CABS,F,N,N,N,WRP,42319,corrected from msp. 2023A [WRP 20240104],1
5919,20190331,BPF,30-Mar-15,BPF5,T,P,Nomada,NA,msp. 2023C_CABS,NA,N,Nomada msp. 2023C_CABS,Nomada msp. 2023C_CABS,F,N,N,N,WRP,42319,corrected from msp. 2023A [WRP 20240104],1
5920,20190331,BPF,30-Mar-15,BPF5,T,P,Nomada,NA,msp. 2019B_CABS,NA,N,Nomada msp. 2019B_CABS,Nomada msp. 2019B_CABS,M,N,N,N,WRP,42319,NA,1
5921,20190331,BPF,30-Mar-15,BPF5,T,P,Lasioglossum,Sphecodogastra,cooleyi,NA,Y,Lasioglossum (Sphecodogastra) nr. cooleyi,Lasioglossum cooleyi,F,N,N,N,WRP,42319,corrected from Lasioglossum s.s. [WRP 20211018],1
5922,20190331,BPF,30-Mar-15,BPF5,T,P,Lasioglossum,Sphecodogastra,cooleyi,NA,Y,Lasioglossum (Sphecodogastra) nr. cooleyi,Lasioglossum cooleyi,F,N,N,N,WRP,42319,corrected from Lasioglossum s.s. [WRP 20211018],1
5923,20190331,BPF,30-Mar-15,BPF5,T,P,Sphecodes,NA,msp. BS0003,NA,N,Sphecodes msp. BS0003,Sphecodes msp. BS0003,F,N,Y,N,WRP,42319,corrected from msp. BS0004 [EAS 20211017],1
5924,20190331,BPF,30-Mar-15,BPF5,T,P,Lasioglossum,Dialictus,nevadense,NA,N,Lasioglossum (Dialictus) nevadense,Lasioglossum nevadense,F,N,N,N,WRP,42319,msp. 1?,1
5925,20190331,BPF,30-Mar-15,BPF5,T,P,Lasioglossum,Dialictus,aff. tenax,NA,N,Lasioglossum (Dialictus) aff. tenax,Lasioglossum aff. tenax,F,N,N,N,WRP,42319,msp. 1?; [WSU May2023]; det. JGardner [WRP 20230523],1
5926,20190331,BPF,30-Mar-15,BPF5,T,P,Halictus,Seladonia,tripartitus,NA,N,Halictus (Seladonia) tripartitus,Halictus tripartitus,F,N,N,N,WRP,42319,Corrected from L. (Dialictus) nr. msp. 1 [EAS 20230426],1
5927,20190331,BPF,30-Mar-15,BPF6,T,P,Andrena,Simandrena,angustitarsata,NA,N,Andrena (Simandrena) angustitarsata,Andrena angustitarsata,F,N,N,N,WRP,42319,corrected from M [WRP 20220918]_ corrected from A. astragali [det BBSL 20221020],1
5928,20190331,BPF,30-Mar-15,BPF6,T,P,Andrena,Simandrena,angustitarsata,NA,N,Andrena (Simandrena) angustitarsata,Andrena angustitarsata,F,N,N,N,WRP,42319,corrected from M [WRP 20220918]_ corrected from A. astragali [det BBSL 20221020],1
5929,20190331,BPF,30-Mar-15,BPF6,T,P,Andrena,Simandrena,angustitarsata,NA,N,Andrena (Simandrena) angustitarsata,Andrena angustitarsata,M,N,N,N,WRP,42319,corrected from F [WRP 20230207],1
5930,20190331,BPF,30-Mar-15,BPF6,T,P,Lasioglossum,Sphecodogastra,cooleyi,NA,Y,Lasioglossum (Sphecodogastra) nr. cooleyi,Lasioglossum cooleyi,F,N,N,N,WRP,42319,NA,1
5931,20190331,BPF,30-Mar-15,BPF6,T,P,Lasioglossum,Sphecodogastra,cooleyi,NA,Y,Lasioglossum (Sphecodogastra) nr. cooleyi,Lasioglossum cooleyi,F,N,N,N,WRP,42319,[WSU May2023]; det. JGardner [WRP 20230523],1
5932,20190331,BPF,30-Mar-15,BPF6,T,P,Lasioglossum,Dialictus,pacatum,NA,N,Lasioglossum (Dialictus) pacatum,Lasioglossum pacatum,F,Y,N,N,WRP,42319,"corrected from L. (Evylaeus) [EAS 20220224]; det JGardner [WRP 20231024]_ note per JGardner ""viridatum group cf. pacatum""_ as he is uncertain of the status of our 'pacatum'",1
5933,20190331,BPF,30-Mar-15,BPF6,T,P,Lasioglossum,Dialictus,ruidosense,NA,N,Lasioglossum (Dialictus) ruidosense,Lasioglossum ruidosense,F,Y,N,N,WRP,42319,[WSU May2023]; det. JGardner [WRP 20230523],1
5934,20190331,BPF,30-Mar-15,BPF6,T,P,Lasioglossum,Dialictus,aff. tenax,NA,N,Lasioglossum (Dialictus) aff. tenax,Lasioglossum aff. tenax,F,Y,N,N,WRP,42319,[WSU May2023]; det. JGardner [WRP 20230523],1
5935,20190331,BPF,30-Mar-15,BPF6,T,P,Lasioglossum,Dialictus,aff. tenax,NA,N,Lasioglossum (Dialictus) aff. tenax,Lasioglossum aff. tenax,F,N,N,N,WRP,42319,det JGardner [WRP 20231024],1
5936,20190331,BPF,30-Mar-15,BPF6,T,P,Lasioglossum,Dialictus,nevadense,NA,N,Lasioglossum (Dialictus) nevadense,Lasioglossum nevadense,F,N,N,N,WRP,42319,NA,1
5937,20190331,BPF,30-Mar-15,BPF6,T,P,Lasioglossum,Dialictus,nevadense,NA,N,Lasioglossum (Dialictus) nevadense,Lasioglossum nevadense,F,N,N,N,WRP,42319,NA,1
5938,20190331,BPF,30-Mar-15,BPF6,T,P,Osmia,Melanosmia,dolerosa,NA,Y,Osmia (Melanosmia) nr. dolerosa,Osmia dolerosa,M,N,N,N,WRP,42319,NA,1
5939,20190331,BPF,30-Mar-15,BPF6,T,P,Osmia,Osmia,lignaria,NA,N,Osmia (Osmia) lignaria,Osmia lignaria,M,N,N,N,WRP,42319,NA,1
5940,20190331,BPF,30-Mar-15,BPF6,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,WRP,42319,Large,1
5941,20190331,BPF,30-Mar-15,BPF6,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,WRP,42319,Large,1
5942,20190331,BPF,30-Mar-15,BPF7,T,P,Osmia,Osmia,lignaria,NA,N,Osmia (Osmia) lignaria,Osmia lignaria,M,N,N,N,WRP,42319,NA,1
5943,20190331,BPF,30-Mar-15,BPF8,T,P,Lasioglossum,Dialictus,nevadense,NA,N,Lasioglossum (Dialictus) nevadense,Lasioglossum nevadense,F,N,N,N,WRP,42319,"NOTE ""incompletum-like""",1
5944,20190331,BPF,30-Mar-15,BPF8,T,P,Osmia,Melanosmia,proxima,NA,Y,Osmia (Melanosmia) nr. proxima,Osmia proxima,F,N,N,N,WRP,42319,det. nr. proxima [TGriswold 20221020],1
5945,20190331,POS,30-Mar-15,POS1,T,P,Lasioglossum,Sphecodogastra,cooleyi,NA,Y,Lasioglossum (Sphecodogastra) nr. cooleyi,Lasioglossum cooleyi,F,N,N,N,WRP,42319,Large; corrected from L. (Evylaeus) sp. [EAS 20230427],1
5946,20190331,POS,30-Mar-15,POS1,T,P,Lasioglossum,Dialictus,laevissimum,NA,N,Lasioglossum (Dialictus) laevissimum,Lasioglossum laevissimum,F,Y,N,N,WRP,42319,corrected from L. (Evylaeus) [EAS 20220224]; [WSU May2023]; det. JGardner [WRP 20230523],1
5947,20190331,POS,30-Mar-15,POS1,T,P,Lasioglossum,Dialictus,nevadense,NA,N,Lasioglossum (Dialictus) nevadense,Lasioglossum nevadense,F,N,N,N,WRP,42319,"NOTE ""incompletum-like""",1
5948,20190331,POS,30-Mar-15,POS1,T,P,Lasioglossum,Dialictus,nevadense,NA,N,Lasioglossum (Dialictus) nevadense,Lasioglossum nevadense,F,N,N,N,WRP,42319,"NOTE ""incompletum-like""",1
5949,20190331,POS,30-Mar-15,POS1,T,P,Lasioglossum,Dialictus,nevadense,NA,N,Lasioglossum (Dialictus) nevadense,Lasioglossum nevadense,F,N,N,N,WRP,42319,NA,1
5950,20190331,POS,30-Mar-15,POS1,T,P,Lasioglossum,Dialictus,nevadense,NA,N,Lasioglossum (Dialictus) nevadense,Lasioglossum nevadense,F,N,N,N,WRP,42319,NA,1
5951,20190331,POS,30-Mar-15,POS1,T,P,Lasioglossum,Dialictus,nevadense,NA,N,Lasioglossum (Dialictus) nevadense,Lasioglossum nevadense,F,N,N,N,WRP,42319,NA,1
5952,20190331,POS,30-Mar-15,POS2,T,P,Lasioglossum,Sphecodogastra,cooleyi,NA,Y,Lasioglossum (Sphecodogastra) nr. cooleyi,Lasioglossum cooleyi,F,N,N,N,WRP,42319,corrected from Lasioglossum s.s. [WRP 20211018]; [WSU May2023]; det. JGardner [WRP 20230523],1
5953,20190331,POS,30-Mar-15,POS5,T,P,Lasioglossum,Sphecodogastra,cooleyi,NA,Y,Lasioglossum (Sphecodogastra) nr. cooleyi,Lasioglossum cooleyi,F,N,N,N,WRP,42319,corrected from Lasioglossum s.s. [WRP 20211018],1
5954,20190331,POS,30-Mar-15,POS5,T,P,Sphecodes,NA,msp. BS0060,NA,N,Sphecodes msp. BS0060,Sphecodes msp. BS0060,F,N,Y,N,WRP,42319,Exemplar msp. BS0060_ corrected from msp. BS0001 [EAS 20240211],1
5955,20190331,POS,30-Mar-15,POS5,T,P,Nomada,Nomada,msp. 2019B_CABS,NA,N,Nomada (Nomada) msp. 2019B_CABS,Nomada msp. 2019B_CABS,M,N,N,N,WRP,42319,[BBSL Jan2023],1
5956,20190331,POS,30-Mar-15,POS5,T,P,Lasioglossum,Dialictus,nevadense,NA,N,Lasioglossum (Dialictus) nevadense,Lasioglossum nevadense,F,N,N,N,WRP,42319,NA,1
5957,20190331,POS,30-Mar-15,POS5,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,WRP,42319,NA,1
5958,20190331,POS,30-Mar-15,POS5,T,P,Lasioglossum,Dialictus,pacatum,NA,N,Lasioglossum (Dialictus) pacatum,Lasioglossum pacatum,F,N,N,N,WRP,42319,corrected from L. (Evylaeus) [EAS 20220224]; [WSU May2023]; det. JGardner [WRP 20230523],1
5959,20190331,POS,30-Mar-15,POS6,T,P,Lasioglossum,Lasioglossum,pacificum,NA,N,Lasioglossum (Lasioglossum) pacificum,Lasioglossum pacificum,F,Y,N,N,WRP,42319,[WSU May2023]; det. JGardner [WRP 20230523],1
5960,20190331,POS,30-Mar-15,POS6,T,P,Lasioglossum,Lasioglossum,pacificum,NA,N,Lasioglossum (Lasioglossum) pacificum,Lasioglossum pacificum,F,N,N,N,WRP,42319,NA,1
5961,20190331,POS,30-Mar-15,POS6,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,WRP,42319,NA,1
5962,20190331,POS,30-Mar-15,POS6,T,P,Lasioglossum,Dialictus,nevadense,NA,N,Lasioglossum (Dialictus) nevadense,Lasioglossum nevadense,F,Y,N,N,WRP,42319,det JGardner [WRP 20231024],1
5963,20190331,POS,30-Mar-15,POS6,T,P,Lasioglossum,Dialictus,aff. tenax,NA,N,Lasioglossum (Dialictus) aff. tenax,Lasioglossum aff. tenax,F,N,N,N,WRP,42319,NA,1
5964,20190331,POS,30-Mar-15,POS8,T,P,Andrena,Trachandrena,salicifloris,NA,Y,Andrena (Trachandrena) nr. salicifloris,Andrena salicifloris,F,N,N,N,WRP,42319,NOTE red tibial character ABSENT_ corrected from A. hippotes [det BBSL 20221020],1
5965,20190331,POS,30-Mar-15,POS8,T,P,Lasioglossum,Dialictus,knereri,NA,N,Lasioglossum (Dialictus) knereri,Lasioglossum knereri,F,N,N,N,WRP,42319,"corrected from L. (Evylaeus) [EAS 20220224]; note ""Large""; corrected from L. (Dialictus) nevadense [EAS 20230919]",1
5966,20190331,POS,30-Mar-15,POS8,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,WRP,42319,NA,1
5967,20190331,POS,30-Mar-15,POS8,T,P,Lasioglossum,Dialictus,nevadense,NA,N,Lasioglossum (Dialictus) nevadense,Lasioglossum nevadense,F,N,N,N,WRP,42319,NA,1
5968,20190331,POS,30-Mar-15,POS8,T,P,Sphecodes,NA,msp. BS0003,NA,N,Sphecodes msp. BS0003,Sphecodes msp. BS0003,F,N,Y,N,WRP,42319,NA,1
5969,20190331,POS,30-Mar-15,POS8,T,P,Lasioglossum,Dialictus,nevadense,NA,N,Lasioglossum (Dialictus) nevadense,Lasioglossum nevadense,F,N,N,N,WRP,42319,NA,1
5970,20190331,POS,30-Mar-15,POS8,T,P,Lasioglossum,Dialictus,nevadense,NA,N,Lasioglossum (Dialictus) nevadense,Lasioglossum nevadense,F,N,N,N,WRP,42319,NA,1
5971,20190331,POS,30-Mar-15,POS8,T,P,Lasioglossum,Dialictus,nevadense,NA,N,Lasioglossum (Dialictus) nevadense,Lasioglossum nevadense,F,N,N,N,WRP,42319,NA,1
5972,20190331,POS,30-Mar-15,POS8,T,P,Lasioglossum,Dialictus,nevadense,NA,N,Lasioglossum (Dialictus) nevadense,Lasioglossum nevadense,F,N,N,N,WRP,42319,det JGardner [WRP 20231024],1
5973,20190331,POS,30-Mar-15,POS8,T,P,Lasioglossum,Dialictus,nevadense,NA,N,Lasioglossum (Dialictus) nevadense,Lasioglossum nevadense,F,N,N,N,WRP,42319,NA,1
5974,20190331,POS,30-Mar-15,POS8,T,P,Lasioglossum,Dialictus,aff. tenax,NA,N,Lasioglossum (Dialictus) aff. tenax,Lasioglossum aff. tenax,F,Y,N,N,WRP,42319,det JGardner [WRP 20231024],1
5975,20190331,POS,30-Mar-15,POS8,T,P,Lasioglossum,Hemihalictus,villosulum,NA,N,Lasioglossum (Hemihalictus) villosulum,Lasioglossum villosulum,F,Y,N,N,WRP,42319,[WSU May2023]; det. JGardner_ corrected from L. (Dialictus) ruidosense [WRP 20230523],1
5976,20190331,POS,30-Mar-15,POS8,T,P,Lasioglossum,Dialictus,pacatum,NA,N,Lasioglossum (Dialictus) pacatum,Lasioglossum pacatum,F,N,N,N,WRP,42319,"Note ""Large""; corrected from L. (Dialictus) nevadense [EAS 20230919]",1
5977,20190331,POS,30-Mar-15,POS8,T,P,Lasioglossum,Dialictus,pacatum,NA,N,Lasioglossum (Dialictus) pacatum,Lasioglossum pacatum,F,N,N,N,WRP,42319,"Note ""Large""; corrected from L. (Dialictus) nevadense [EAS 20230919]",1
5978,20190331,POS,30-Mar-15,POS8,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,WRP,42319,NA,1
5979,20190331,POS,30-Mar-15,POS12,T,P,Lasioglossum,Dialictus,incompletum,NA,N,Lasioglossum (Dialictus) incompletum,Lasioglossum incompletum,F,N,N,N,WRP,42319,NA,1
5980,20190331,POS,30-Mar-15,POS12,T,P,Osmia,Melanosmia,giliarum,NA,Y,Osmia (Melanosmia) nr. giliarum,Osmia giliarum,M,N,N,N,WRP,42319,corrected from F [EAS 20220226],1
5981,20190331,POS,30-Mar-15,POS12,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,WRP,42319,NA,1
5982,20190331,POS,30-Mar-15,POS12,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,WRP,42319,NA,1
5983,20190331,POS,30-Mar-15,POS21,T,P,Andrena,Melandrena,subaustralis,NA,N,Andrena (Melandrena) subaustralis,Andrena subaustralis,M,N,N,N,WRP,42319,Det. WRP 20220922_ terminalia clear_ [BBSL Jan2023],1
5984,20190331,POS,30-Mar-15,POS21,T,P,Lasioglossum,Lasioglossum,pacificum,NA,N,Lasioglossum (Lasioglossum) pacificum,Lasioglossum pacificum,F,N,N,N,WRP,42319,NA,1
5985,20190331,POS,30-Mar-15,POS21,T,P,Andrena,Trachandrena,salicifloris,NA,Y,Andrena (Trachandrena) nr. salicifloris,Andrena salicifloris,F,N,N,N,WRP,42319,NOTE red tibial character ABSENT_ corrected from A. hippotes [det BBSL 20221020],1
5986,20190331,POS,30-Mar-15,POS21,T,P,Andrena,Thysandrena,knuthiana,NA,N,Andrena (Thysandrena) knuthiana,Andrena knuthiana,F,Y,N,N,WRP,42319,corrected from A. salictoria [det. H Ikerd 20221020],1
5987,20190331,POS,30-Mar-15,POS21,T,P,Andrena,Thysandrena,knuthiana,NA,N,Andrena (Thysandrena) knuthiana,Andrena knuthiana,F,Y,N,N,WRP,42319,NOTE Stylops_ NOTE clypeus long_ corrected from A. chlorogaster [det. H Ikerd 20221020],1
5988,20190331,POS,30-Mar-15,POS21,T,P,Andrena,Thysandrena,candida,NA,N,Andrena (Thysandrena) candida,Andrena candida,M,N,N,N,WRP,42319,[BBSL Jan2023]_ corrected from Callandrena to A. (Thysandrena) candida_ per H Ikerd [WRP 20230201],1
5989,20190331,POS,30-Mar-15,POS21,T,P,Lasioglossum,Lasioglossum,pacificum,NA,N,Lasioglossum (Lasioglossum) pacificum,Lasioglossum pacificum,F,N,N,N,WRP,42319,NA,1
5990,20190331,POS,30-Mar-15,POS21,T,P,Lasioglossum,Dialictus,pacatum,NA,N,Lasioglossum (Dialictus) pacatum,Lasioglossum pacatum,F,N,N,N,WRP,42319,"NOTE ""pacatum-like""; corrected from L. (Dialictus) nevadense [EAS 20230919]",1
5991,20190331,POS,30-Mar-15,POS21,T,P,Lasioglossum,Dialictus,incompletum,NA,N,Lasioglossum (Dialictus) incompletum,Lasioglossum incompletum,F,N,N,N,WRP,42319,Corrected from L. (Dialictus) nevadense [EAS 20240212],1
5992,20190331,POS,30-Mar-15,POS21,T,P,Halictus,Seladonia,tripartitus,NA,N,Halictus (Seladonia) tripartitus,Halictus tripartitus,F,N,N,N,WRP,42319,corrected from L. (Dialictus) sp. [EAS 20230425],1
5993,20190331,POS,30-Mar-15,POS21,T,P,Lasioglossum,Sphecodogastra,sp.,NA,N,Lasioglossum (Sphecodogastra) sp.,Lasioglossum sp.,F,Y,N,N,WRP,42319,"[WSU May2023]; det. JGardner ""L. (Sphecodogastra) (fulvicorne group)""_ corrected from L. (Dialictus) ruidosense [WRP 20230523]; L. cordleyi is the only species from that group that we know to be present but leaving it ""sp"" for now",1
5994,20190331,POS,30-Mar-15,POS25,T,P,Andrena,Thysandrena,knuthiana,NA,Y,Andrena (Thysandrena) nr. knuthiana,Andrena knuthiana,F,N,Y,N,WRP,42319,NOTE Stylops_ NOTE clypeus long_ corrected from A. chlorogaster [det. H Ikerd 20221020],1
5995,20190331,POS,30-Mar-15,POS25,T,P,Lasioglossum,Sphecodogastra,cooleyi,NA,Y,Lasioglossum (Sphecodogastra) nr. cooleyi,Lasioglossum cooleyi,F,N,N,N,WRP,42319,corrected from Lasioglossum s.s. [WRP 20211018],1
5996,20190331,POS,30-Mar-15,POS25,T,P,Lasioglossum,Sphecodogastra,cooleyi,NA,Y,Lasioglossum (Sphecodogastra) nr. cooleyi,Lasioglossum cooleyi,F,N,N,N,WRP,42319,corrected from Lasioglossum s.s. [WRP 20211018],1
5997,20190331,POS,30-Mar-15,POS25,T,P,Halictus,Seladonia,confusus,NA,N,Halictus (Seladonia) confusus,Halictus confusus,F,N,N,N,WRP,42319,NA,1
5998,20190331,POS,30-Mar-15,POS25,T,P,Lasioglossum,Dialictus,pacatum,NA,N,Lasioglossum (Dialictus) pacatum,Lasioglossum pacatum,F,N,N,N,WRP,42319,corrected from L. (Dialictus) nevadense [EAS 20230919],1
5999,20190331,POS,30-Mar-15,POS25,T,P,Lasioglossum,Dialictus,pacatum,NA,N,Lasioglossum (Dialictus) pacatum,Lasioglossum pacatum,F,N,N,N,WRP,42319,"NOTE ""pacatum-like""; corrected from L. (Dialictus) nevadense [EAS 20230919]",1
6000,20190331,POS,30-Mar-15,POS25,T,P,Lasioglossum,Dialictus,pacatum,NA,N,Lasioglossum (Dialictus) pacatum,Lasioglossum pacatum,F,N,N,N,WRP,42319,"NOTE ""pacatum-like""; corrected from L. (Dialictus) nevadense [EAS 20230919]",1
6001,20190331,POS,30-Mar-15,POS25,T,P,Halictus,Seladonia,tripartitus,NA,N,Halictus (Seladonia) tripartitus,Halictus tripartitus,F,N,N,N,WRP,42319,NA,1
6002,20190331,POS,30-Mar-15,POS25,T,P,Lasioglossum,Dialictus,pacatum,NA,N,Lasioglossum (Dialictus) pacatum,Lasioglossum pacatum,F,Y,N,N,WRP,42319,"NOTE ""pacatum-like""; corrected from L. (Dialictus) nevadense [EAS 20230919]; corrected from L. (H.) knereri_ det JGardner [WRP 20231024]",1
6003,20190331,POS,30-Mar-15,POS25,T,P,Lasioglossum,Dialictus,pacatum,NA,N,Lasioglossum (Dialictus) pacatum,Lasioglossum pacatum,F,N,N,N,WRP,42319,"NOTE ""pacatum-like""; corrected from L. (Dialictus) nevadense [EAS 20230919]",1
6004,20190331,POS,30-Mar-15,POS25,T,P,Lasioglossum,Dialictus,incompletum,NA,N,Lasioglossum (Dialictus) incompletum,Lasioglossum incompletum,F,N,N,N,WRP,42319,NA,1
6005,20190331,POS,30-Mar-15,POS25,T,P,Lasioglossum,Dialictus,nevadense,NA,N,Lasioglossum (Dialictus) nevadense,Lasioglossum nevadense,F,N,N,N,WRP,42319,NA,1
6006,20190331,POS,30-Mar-15,POS25,T,P,Lasioglossum,Dialictus,nevadense,NA,N,Lasioglossum (Dialictus) nevadense,Lasioglossum nevadense,F,N,N,N,WRP,42319,NA,1
6007,20190331,POS,30-Mar-15,POS25,T,P,Lasioglossum,Dialictus,nevadense,NA,N,Lasioglossum (Dialictus) nevadense,Lasioglossum nevadense,F,N,N,N,WRP,42319,NA,1
6008,20190331,POS,30-Mar-15,POS25,T,P,Lasioglossum,Dialictus,nevadense,NA,N,Lasioglossum (Dialictus) nevadense,Lasioglossum nevadense,F,N,N,N,WRP,42319,NA,1
6009,20190331,POS,30-Mar-15,POS25,T,P,Lasioglossum,Dialictus,incompletum,NA,N,Lasioglossum (Dialictus) incompletum,Lasioglossum incompletum,F,N,N,N,WRP,42319,NA,1
6010,20190331,POS,30-Mar-15,POS25,T,P,Halictus,Seladonia,tripartitus,NA,N,Halictus (Seladonia) tripartitus,Halictus tripartitus,F,N,N,N,WRP,42319,NA,1
6011,20190331,POS,30-Mar-15,POS25,T,P,Lasioglossum,Dialictus,nevadense,NA,N,Lasioglossum (Dialictus) nevadense,Lasioglossum nevadense,F,N,N,N,WRP,42319,NA,1
6012,20190331,POS,30-Mar-15,POS25,T,P,Lasioglossum,Dialictus,incompletum,NA,N,Lasioglossum (Dialictus) incompletum,Lasioglossum incompletum,F,N,N,N,WRP,42319,NA,1
6013,20190331,POS,30-Mar-15,POS25,T,P,Lasioglossum,Dialictus,nevadense,NA,N,Lasioglossum (Dialictus) nevadense,Lasioglossum nevadense,F,N,N,N,WRP,42319,NA,1
